_id,route name,sector name,grade,ascents,stars
5fd77b5c6dfc313795a6dfbf,Blue agave,EL MURO DE LAS LAMENTACIONES,7a,56,4
5fd77b5c6dfc313795a6dfc0,Odín,Competicion,6c,56,3
5fd77b5c6dfc313795a6dfc1,Mentiroso,Pared blanca,6c,56,3
5fd77b5c6dfc313795a6dfc2,El Americano,Masters,7b,55,4
5fd77b5c6dfc313795a6dfc3,Por ahí van los tiros,Ceguera,7a,55,3
5fd77b5c6dfc313795a6dfc4,eco dildo,Sex Shop,7a+,54,3
5fd77b5c6dfc313795a6dfc5,Entre frikis anda el juego,Prehistorico,7a,53,4
5fd77b5c6dfc313795a6dfc6,Agente naranja,El balcon,8a,53,4
5fd77b5c6dfc313795a6dfc7,Blocando dos,Monte de Venus,7a,53,4
5fd77b5c6dfc313795a6dfc8,Zona facil,Oasis,7a,52,3
5fd77b5c6dfc313795a6dfc9,Miguel Gomez,El oasis,7a,52,3
5fd77b5c6dfc313795a6dfca,Guefillos crack,LA CEGUERA,6a+,52,2
5fd77b5c6dfc313795a6dfcb,Acorralado,Chorreras,7a+,51,4
5fd77b5c6dfc313795a6dfcc,Cañas y barro,Cañaveral,6c+,51,3
5fd77b5c6dfc313795a6dfcd,Las clochas de la targa,Pared De Enfrente,8a+,50,4
5fd77b5c6dfc313795a6dfce,La directa Japonesa,Ca germa,6c+,50,3
5fd77b5c6dfc313795a6dfcf,Las clochas de la targa,Pared De Enfrente,8a+,50,4
5fd77b5c6dfc313795a6dfd0,La directa Japonesa,Ca germa,6c+,50,3
5fd77b5c6dfc313795a6dfd1,El Diablo Viste De Prana,Oasis,7c+,50,4
5fd77b5c6dfc313795a6dfd2,No llueve eternamente,Ceguera,7a+,50,3
5fd77b5c6dfc313795a6dfd3,El Ramallar,Enfrente,7c+,50,4
5fd77b5c6dfc313795a6dfd4,El infierno de las hortalizas,Muro de las lamentaciones,6b+,49,3
5fd77b5c6dfc313795a6dfd5,Terrenos royos,Sex Shop,6b+,49,2
5fd77b5c6dfc313795a6dfd6,Don Retoque,Competicion,7b,49,4
5fd77b5c6dfc313795a6dfd7,La costra nostra,Muro de las lamentaciones,6b+,48,3
5fd77b5c6dfc313795a6dfd8,Tinto y aspirinas,Competicion,6b,48,2
5fd77b5c6dfc313795a6dfd9,morir de exito,Algarrobo,7c,48,4
5fd77b5c6dfc313795a6dfda,Terreros royos,Tierra de nadie,6b+,48,2
5fd77b5c6dfc313795a6dfdb,Peli-chi,Master,6b+,48,4
5fd77b5c6dfc313795a6dfdc,Agua Por Favor,Tierra de nadie,7c,48,4
5fd77b5c6dfc313795a6dfdd,Animalversion,Sex Shop,6a+,48,3
5fd77b5c6dfc313795a6dfde,Follaje campestre,Oasis,7b,47,3
5fd77b5c6dfc313795a6dfdf,La pantonera,Pared De Enfrente,8a,47,4
5fd77b5c6dfc313795a6dfe0,Por may van los tiros,Ceguera,7a,46,3
5fd77b5c6dfc313795a6dfe1,El Oasis,El oasis,7a,45,3
5fd77b5c6dfc313795a6dfe2,Peris Hilton,Nanopark,7a+,45,3
5fd77b5c6dfc313795a6dfe3,Las lituanas,Muro de los lamentos,6b,45,3
5fd77b5c6dfc313795a6dfe4,Pel teu cos,Competicion,6c,44,3
5fd77b5c6dfc313795a6dfe5,El regalito,Pared De Enfrente,7b,44,4
5fd77b5c6dfc313795a6dfe6,DEEP PERPAL,Serengueti,7b,44,4
5fd77b5c6dfc313795a6dfe7,El diablo viste de prana,Algarrobo,7c+,43,4
5fd77b5c6dfc313795a6dfe8,DUMBO LOVE,Tierra de nadie,7a,43,3
5fd77b5c6dfc313795a6dfe9,Top of the rock,Algarrobo,7a,43,4
5fd77b5c6dfc313795a6dfea,Alerta roja perro salchicha,Ceguera,7a+,42,3
5fd77b5c6dfc313795a6dfeb,la columna olvidada,Sex Shop,7c+,42,4
5fd77b5c6dfc313795a6dfec,la eterna juventud,Balconsito,8a+,42,4
5fd77b5c6dfc313795a6dfed,Héctor,FANTASIA,6a+,42,3
5fd77b5c6dfc313795a6dfee,Maricon el ultimo,Masters,7b,42,4
5fd77b5c6dfc313795a6dfef,Por aquí se va a Madrid,Ceguera,6b,41,3
5fd77b5c6dfc313795a6dff0,Happy End,Sex Shop,7c,41,3
5fd77b5c6dfc313795a6dff1,Mecano en dios,Master,6b+,41,4
5fd77b5c6dfc313795a6dff2,El viaje en cuba,Oasis,7a,41,3
