_id,route name,sector name,grade,ascents,stars
5fd79df76dfc313795a73d32,Football fan,Fraguel,8a,23,5
5fd79df76dfc313795a73d33,Short Crack,Valldemossa,7a,23,2
5fd79df76dfc313795a73d34,Sa primera,Gorg blau,6c+,23,3
5fd79df76dfc313795a73d35,Legado,Puig de Garrafa,7b,23,2
5fd79df76dfc313795a73d36,Esto no es calvia,Fraguel,6b+,23,2
5fd79df76dfc313795a73d37,Bon voyage,"S'estret",7c+,23,4
5fd79df76dfc313795a73d38,Bon voyage,"S'estret",7c+,23,4
5fd79df76dfc313795a73d39,Commando Madrid,Les Perxes,8b,22,4
5fd79df76dfc313795a73d3a,perdiuota,Es grau des ruc,7a,22,4
5fd79df76dfc313795a73d3b,Virgins are only human,Cala Sa Nau,6a+,22,3
5fd79df76dfc313795a73d3c,cafe solaris,Puig de Garrafa,7b+,22,3
5fd79df76dfc313795a73d3d,Vivan las Jarras,Puig de Garrafa,6c,22,2
5fd79df76dfc313795a73d3e,Bandito,Cala Barques,7c,22,4
5fd79df76dfc313795a73d3f,Algo Salvaje,Sa Gubia,6b,22,4
5fd79df76dfc313795a73d40,Balsa Boys,Cala Mitjana,7a+,22,3
5fd79df76dfc313795a73d41,Ni quimbo ni bloco,Gorg blau,7c+,21,3
5fd79df76dfc313795a73d42,Mazinger Z,Ermita de betlem,7a+,21,3
5fd79df76dfc313795a73d43,Fakir,Fraguel,6c+,21,3
5fd79df76dfc313795a73d44,Pineapple,Puig de Garrafa,5c+,21,3
5fd79df76dfc313795a73d45,Dame argo,Puig de Garrafa,7b,21,2
5fd79df76dfc313795a73d46,Via morito,Caimari,6c,21,4
5fd79df76dfc313795a73d47,xin peldon,Xon Xanquete,7a,20,4
5fd79df76dfc313795a73d48,orc,Puig de Garrafa,6a+,20,2
5fd79df76dfc313795a73d49,N.N.,Gorg blau,7a+,20,3
5fd79df76dfc313795a73d4a,Grau des Ruc,Es grau des ruc,7b+,20,4
5fd79df76dfc313795a73d4b,Wall and Overhang,Valldemossa,6c+,20,3
5fd79df76dfc313795a73d4c,To pa ti,Alaró,7a+,20,4
5fd79df76dfc313795a73d4d,Hay que joderse pa no caerse,Puig de Garrafa,7b+,20,4
5fd79df76dfc313795a73d4e,Organ Pipes,Puig de Garrafa,7b,20,4
5fd79df76dfc313795a73d4f,Hooters,Puig de Garrafa,5c,20,4
5fd79df76dfc313795a73d50,Els salvatjes,Port De Soller,6b+,20,3
5fd79df76dfc313795a73d51,Sa Pena,Tijuana,7a,20,3
5fd79df76dfc313795a73d52,Dali,Valldemossa,5c,20,2
5fd79df76dfc313795a73d53,N.N.,Cala Magraner,6c,19,2
5fd79df76dfc313795a73d54,Ejector Seat,Cova del diablo,7c,19,5
5fd79df76dfc313795a73d55,Ball de bot,Les Perxes,7a+,19,1
5fd79df76dfc313795a73d56,N.N.,Fraguel,7a+,19,3
5fd79df76dfc313795a73d57,D,Alaró,6a,19,2
5fd79df76dfc313795a73d58,Caca de colores,Fraguel,7a+,19,3
5fd79df76dfc313795a73d59,Es Penjat,Les Perxes,7a+,19,3
5fd79df76dfc313795a73d5a,Mario moreno II,"S'estret",4c,19,2
5fd79df76dfc313795a73d5b,Golden Shower,Cala Barques,7a,19,4
5fd79df76dfc313795a73d5c,Sarcofago,Rigor mortis,7c,19,5
5fd79df76dfc313795a73d5d,Xama,Gorg blau,6c+,19,3
5fd79df76dfc313795a73d5e,King Conguito,Conguito,7b,19,4
5fd79df76dfc313795a73d5f,Vidio Nasty,"S'estret",6c,19,4
5fd79df76dfc313795a73d60,Sun Right-hand,Port De Soller,6a+,19,2
5fd79df76dfc313795a73d61,Relaja la Raja,Comuna de caimari,6c+,19,3
5fd79df76dfc313795a73d62,Virgin direct,Port De Soller,7b+,19,4
5fd79df76dfc313795a73d63,The blob,Les Perxes,6c,18,2
5fd79df76dfc313795a73d64,Tatoo,Mejicano,7c,18,4
5fd79df76dfc313795a73d65,Loskot and two smoking barrels,Porto Cristo,8a+,18,5
5fd79df76dfc313795a73d66,Kuki,Xon Xanquete,7a+,18,2
5fd79df76dfc313795a73d67,Guardian,Museo,7b,18,5
5fd79df76dfc313795a73d68,Pastales de Isabel,Sa Gubia,7b,18,5
5fd79df76dfc313795a73d69,Pepa,Valldemossa,6a+,18,3
5fd79df76dfc313795a73d6a,Only you,Cala Magraner,6c+,18,2
5fd79df76dfc313795a73d6b,Club super tres,Port De Soller,7b,18,4
5fd79df76dfc313795a73d6c,Leche de Milf,"S'estret",7a+,18,4
5fd79df76dfc313795a73d6d,25 de agosto,Port De Soller,7a+,18,4
5fd79df76dfc313795a73d6e,A vista de pàjaro,Les Perxes,8a+,17,3
5fd79df76dfc313795a73d6f,I live in a cave,Porto Colom,6b+,17,4
5fd79df76dfc313795a73d70,Chiringuito,Gorg blau,7a,17,2
5fd79df76dfc313795a73d71,Super Steep Start,Puig de Garrafa,7b,17,3
5fd79df76dfc313795a73d72,Pin,El Calo de Betlem,6b,17,2
5fd79df76dfc313795a73d73,Slab 1,Alaró,6c,17,2
5fd79df76dfc313795a73d74,Fisura,Puig de Garrafa,6c,17,3
5fd79df76dfc313795a73d75,Prima sueca,El museo,6b+,17,3
5fd79df76dfc313795a73d76,Harissa,Fraguel,7b,17,3
5fd79df76dfc313795a73d77,N.N.,El bunker,6b+,17,3
5fd79df76dfc313795a73d78,Super Sonic,Santanyi,7a,17,2
5fd79df76dfc313795a73d79,Sostre den Burotet,Valldemossa,6c+,17,3
5fd79df76dfc313795a73d7a,Mi prima belga,Museo,7a,17,2
5fd79df76dfc313795a73d7b,Trencaclosques,Tijuana,6a+,17,4
5fd79df76dfc313795a73d7c,Caibalismo vaginal,Caimari,7b+,17,4
5fd79df76dfc313795a73d7d,Mas Loco k el Loco,"S'estret",6b+,17,3
5fd79df76dfc313795a73d7e,Amon Ra,"S'estret",6a+,17,4
5fd79df76dfc313795a73d7f,Sweetie the pooh,Comuna de caimari,7b,17,4
5fd79df76dfc313795a73d80,the tufa fighter,Alaró,7a+,17,4
5fd79df76dfc313795a73d81,Bon Apetit,Les Perxes,8a,16,4
5fd79df76dfc313795a73d82,Es Castell,Santueri,7b,16,4
5fd79df76dfc313795a73d83,Xin xampu,Xon Xanquete,7c,16,3
5fd79df76dfc313795a73d84,American Express,Les Perxes,7b,16,2
5fd79df76dfc313795a73d85,Only for women,Gorg blau,6b+,16,2
5fd79df76dfc313795a73d86,Vadage,Cala Sa Nau,7c,16,5
5fd79df76dfc313795a73d87,Queen salomon,El museo,7c+,16,4
5fd79df76dfc313795a73d88,Queen salomon,El museo,7c+,16,4
5fd79df76dfc313795a73d89,Grau des ruc,Grau des ruc,7b+,16,4
5fd79df76dfc313795a73d8a,Pepino,Puig de Garrafa,7a+,16,4
5fd79df76dfc313795a73d8b,Coldron,Cala Sa Nau,5a,16,3
5fd79df76dfc313795a73d8c,Vomito negro,Can Torrat,8a,16,5
5fd79df76dfc313795a73d8d,boo,Can Torrat,7c,16,4
5fd79df76dfc313795a73d8e,Curset,La creveta,4c,16,3
5fd79df76dfc313795a73d8f,Cheers,Puig de Garrafa,6a,16,3
5fd79df76dfc313795a73d90,No te extrañe que te extriña,Can Torrat,7b,16,5
5fd79df76dfc313795a73d91,Cuencamelo,Fraguel,7c,15,4
5fd79df76dfc313795a73d92,Sementir,Fraguel,6b+,15,2
5fd79df76dfc313795a73d93,Relaja la Raja,Caimari,7a,15,3
5fd79df76dfc313795a73d94,El canto del loco,Puig de Garrafa,6c,15,2
5fd79df76dfc313795a73d95,Apoyo aéreo,Bunker,7b+,15,4
5fd79df76dfc313795a73d96,Na curta,Es grau des ruc,7a,15,3
5fd79df76dfc313795a73d97,toten hosen,Caimari,7c,15,4
5fd79df76dfc313795a73d98,Illegales,Puig de Garrafa,7a+,15,3
5fd79df76dfc313795a73d99,Tofol,Fraguel,6b+,15,3
5fd79df76dfc313795a73d9a,Sex Cannabis,Santueri,7b+,15,3
5fd79df76dfc313795a73d9b,The hard one,Les Perxes,7a,15,3
5fd79df76dfc313795a73d9c,Relaja la Raja,Caimari,7a,15,3
5fd79df76dfc313795a73d9d,El canto del loco,Puig de Garrafa,6c,15,2
5fd79df76dfc313795a73d9e,Negore albino,"S'estret",7a+,15,3
5fd79df76dfc313795a73d9f,Fàtima,"Penyal d'es grau",7a,15,3
5fd79df76dfc313795a73da0,Tete de pene,Fraguel,7c+,14,3
5fd79df76dfc313795a73da1,Baby Nate,Porto Colom,7a,14,3
5fd79df76dfc313795a73da2,Route 6,Gorg blau,7a+,14,4
5fd79df76dfc313795a73da3,Pasiòn interminable,"S'estret",5a,14,3
5fd79df76dfc313795a73da4,The lion slayer,Puig de Garrafa,6b,14,3
5fd79df76dfc313795a73da5,Skindmark,Puig de Garrafa,6a+,14,1
5fd79df76dfc313795a73da6,Lolas,Gorg blau,6c+,14,3
5fd79df76dfc313795a73da7,Wall right,Port De Soller,6b,14,3
5fd79df76dfc313795a73da8,Manart,Gorg blau,7b+,14,4
5fd79df76dfc313795a73da9,Gay Power,Sa Gubia,7b,14,2
5fd79df76dfc313795a73daa,Geek,Cala Mitjana,6a,14,2
5fd79df76dfc313795a73dab,Neutrex,Ermita de betlem,6a,14,2
5fd79df76dfc313795a73dac,Escarabat pelut,Ermita de betlem,7a+,14,3
5fd79df76dfc313795a73dad,Fumando helio,Museo,7c,14,3
5fd79df76dfc313795a73dae,Illuminations,Cala Mitjana,6b+,14,3
5fd79df76dfc313795a73daf,Ses Tres Marias,Cala Magraner,6a+,14,5
5fd79df76dfc313795a73db0,por un puñado de chapas,Alaró,7b,14,4
5fd79df76dfc313795a73db1,Cachinochalgo,Comuna de caimari,7a,14,1
5fd79df76dfc313795a73db2,Sa Misteriosa,El Perchero,7a+,14,4
5fd79df76dfc313795a73db3,Mucky,Caimari,6b+,14,3
5fd79df76dfc313795a73db4,Ses Tres Marias,Cala Magraner,6a+,14,5
