_id,route name,sector name,grade,ascents,stars
5fd7950c6dfc313795a71c82,guirlache,Raco de les Espadelles,6c,80,3
5fd7950c6dfc313795a71c83,Sense pi,Can Pesafigues,6c+,80,3
5fd7950c6dfc313795a71c84,Senyor Esperó,Can Torxa,5c,80,2
5fd7950c6dfc313795a71c85,Parlamassa,"El totxo d'en Fredi",6b,80,2
5fd7950c6dfc313795a71c86,Blankinter,Can regino,7a,80,4
5fd7950c6dfc313795a71c87,Verda,Cingles del Molí,5b,80,3
5fd7950c6dfc313795a71c88,EcoJessi,Culample4,7b,79,3
5fd7950c6dfc313795a71c89,N.N.,Espadelles extension,6b+,79,3
5fd7950c6dfc313795a71c8a,Ten amigos pa jodelos,Punta Espadelles,7b,79,4
5fd7950c6dfc313795a71c8b,Corporació antiestetica,Espadelles,7c,79,3
5fd7950c6dfc313795a71c8c,Okupa Hristo,Can Pesafigues,6b+,78,3
5fd7950c6dfc313795a71c8d,Escultura,Finestra,7c,76,4
5fd7950c6dfc313795a71c8e,Carmencita come Amanitas,Ca La Marta,6b+,76,3
5fd7950c6dfc313795a71c8f,Flor de nit,"Camí de l'ermita",6a,76,3
5fd7950c6dfc313795a71c90,Follame,Espadelles,7c,76,4
5fd7950c6dfc313795a71c91,Isaac Zenn,Punta Espadelles,7b,76,4
5fd7950c6dfc313795a71c92,La senda de wenda,Can Pesafigues,5c,75,3
5fd7950c6dfc313795a71c93,N.N.,Ca La Marta,6b+,75,3
5fd7950c6dfc313795a71c94,El monstre Bu,Can Pesafigues,6c+,75,2
5fd7950c6dfc313795a71c95,Pal Omín,Espadelles extension,7a,75,3
5fd7950c6dfc313795a71c96,"Viote, my friend",Espadelles,7c+,74,4
5fd7950c6dfc313795a71c97,Del Aguila,Cingles del Molí,5b,74,2
5fd7950c6dfc313795a71c98,38 graus,"Raco de l'heura",7a,73,3
5fd7950c6dfc313795a71c99,Via del Oscar,Espadelles,8a,72,3
5fd7950c6dfc313795a71c9a,Batuka,Espadelles,8b,72,4
5fd7950c6dfc313795a71c9b,La feria del choquetin,Can verdures,6b,72,1
5fd7950c6dfc313795a71c9c,Via del Oscar,Espadelles,8a,72,3
5fd7950c6dfc313795a71c9d,Calma tensa,Finestra,7a,72,3
5fd7950c6dfc313795a71c9e,La pernilota del passadena,Can verdures,6b,71,1
5fd7950c6dfc313795a71c9f,El bicho del roger,Culample4,7b+,71,4
5fd7950c6dfc313795a71ca0,Devora cordes,Laboratori,8a,71,3
5fd7950c6dfc313795a71ca1,N.N.,Finestra,7b,70,4
5fd7950c6dfc313795a71ca2,P.G.B.,Culample4,7b+,70,4
5fd7950c6dfc313795a71ca3,amb pal no dona pal,Raco de les Espadelles,7b,70,3
5fd7950c6dfc313795a71ca4,Montgronyeta,Raco de la Finestra,7b+,70,4
5fd7950c6dfc313795a71ca5,Un peto de marieta,Punta Espadelles,6a+,70,3
5fd7950c6dfc313795a71ca6,Rural mafia,Punta Espadelles,7a+,70,4
5fd7950c6dfc313795a71ca7,Farruquito,Ca La Marta,6c,69,3
5fd7950c6dfc313795a71ca8,Divieto e vietato,Bloc del Pork,6a+,69,2
5fd7950c6dfc313795a71ca9,Esquerre Espinazo,Cingles del Molí,7c,69,4
5fd7950c6dfc313795a71caa,Matabichos,Cingle de les solanes,6b,69,2
5fd7950c6dfc313795a71cab,Follame,Espadelles extension,7c,69,4
5fd7950c6dfc313795a71cac,Jamakuco cerebral,"El totxo d'en Fredi",7a+,69,2
5fd7950c6dfc313795a71cad,Carn de canó,Cova del cavall,7c,68,4
5fd7950c6dfc313795a71cae,Pa nar fent,Cingle de les solanes,6b+,68,2
5fd7950c6dfc313795a71caf,Conxoirxa a la Cartoixa,Cabernet,7b+,67,4
5fd7950c6dfc313795a71cb0,La bombi,Laboratori,8a+,67,2
5fd7950c6dfc313795a71cb1,Lolita pasión,"Camí de l'ermita",6a+,67,2
5fd7950c6dfc313795a71cb2,N.N.,Cingles del Molí,7a,67,3
5fd7950c6dfc313795a71cb3,Pitus i Flautes,Raco de la Finestra,7b,67,4
5fd7950c6dfc313795a71cb4,Laura,"Balco de l'Ermita",8a,66,4
5fd7950c6dfc313795a71cb5,Catacrac,Can si fa o no fot,7a+,66,3
5fd7950c6dfc313795a71cb6,Ozu,"Raco de l'heura",7a,66,3
5fd7950c6dfc313795a71cb7,Comebolas,Punta Espadelles,6c,65,4
5fd7950c6dfc313795a71cb8,Esaú directa,Cova boix,8a+,65,4
5fd7950c6dfc313795a71cb9,The future will be mine,Cabernet,7a+,65,2
5fd7950c6dfc313795a71cba,Weissmuller,Espadelles extension,6c,65,3
5fd7950c6dfc313795a71cbb,Groga,Cingles del Molí,5b,65,3
5fd7950c6dfc313795a71cbc,Fideus a la brossa,Ca La Marta,7a,64,2
5fd7950c6dfc313795a71cbd,Per Molts Anys,Raco de les Espadelles,6a,64,2
5fd7950c6dfc313795a71cbe,Especial Caballeros,Espadelles,8a,64,4
5fd7950c6dfc313795a71cbf,Supernani,Espadelles,7c+,64,3
5fd7950c6dfc313795a71cc0,el ultimo poeta,Espadelles extension,7b,64,4
5fd7950c6dfc313795a71cc1,Dame canto y dime tonto,MQZ,7b,63,4
