_id,route name,sector name,grade,ascents,stars
5fd761366dfc313795a6c85c,La Magantina,Gran Bóveda,8a+,76,3
5fd761366dfc313795a6c85d,El Incal,La palomera,7a+,76,4
5fd761366dfc313795a6c85e,True crime,Cueva de los cazadores,7c+,74,3
5fd761366dfc313795a6c85f,El rey del sofa,Barrio de los Gitanos,6b+,74,3
5fd761366dfc313795a6c860,La Jauria de Perros,El Camino,7b+,74,3
5fd761366dfc313795a6c861,Welcome to Tijuana,Cafè Solo,8c,74,4
5fd761366dfc313795a6c862,La banda,Gran Bóveda,8b,72,4
5fd761366dfc313795a6c863,Furia Latina,Furia Latina,7b,71,2
5fd761366dfc313795a6c864,N.N.,El delfin,6b+,71,3
5fd761366dfc313795a6c865,Palla climber,Rigole,6a,71,1
5fd761366dfc313795a6c866,"Ojos de leche, morro cuto",La palomera,7b,71,4
5fd761366dfc313795a6c867,Arepas,"L'Ecole",6a+,71,3
5fd761366dfc313795a6c868,De 9 a 3,Egocentrismo,7a+,71,2
5fd761366dfc313795a6c869,Comme une fleur dans un vase,El Vaso,7b+,70,3
5fd761366dfc313795a6c86a,Delocalisation,Gran Bóveda,8a,67,4
5fd761366dfc313795a6c86b,Volver a empezar,"L'Ecole",6b,67,2
5fd761366dfc313795a6c86c,Aranmanoth,Criminal Tango,6c,67,3
5fd761366dfc313795a6c86d,ZWO,El Camino,6c,67,2
5fd761366dfc313795a6c86e,Colacao,Cafè Solo,7b,67,3
5fd761366dfc313795a6c86f,A dios rogando y con las pistolas matando,Cueva de los cazadores,7a+,66,3
5fd761366dfc313795a6c870,Hulk,Alì Baba,8b+,66,4
5fd761366dfc313795a6c871,Ambrosia,Eliminator,7b+,66,3
5fd761366dfc313795a6c872,Cosi Fan Tutte,Piscineta,8a+,66,4
5fd761366dfc313795a6c873,Berenice,Bikini,7a+,65,2
5fd761366dfc313795a6c874,El team fumeta,Maldita Codicia,7c,65,3
5fd761366dfc313795a6c875,Wiskyri,Pince Sans Rire,8a,64,4
5fd761366dfc313795a6c876,Nique ta fiole,La fuente,6a,64,2
5fd761366dfc313795a6c877,N.N.,Pince Sans Rire,6c,64,3
5fd761366dfc313795a6c878,El subnormal y su manager,Cafè Solo,7c+,63,4
5fd761366dfc313795a6c879,Route 38,El delfin,6a+,63,2
5fd761366dfc313795a6c87a,Tora,Pince Sans Rire,6c,63,3
5fd761366dfc313795a6c87b,Cuelebre,"L'Ecole",6a,62,2
5fd761366dfc313795a6c87c,Le Bip de 5H,Barrio de los Gitanos,7b+,62,2
5fd761366dfc313795a6c87d,Las Chicas del Puente,Las Ventanas del Mascun,6c+,62,2
5fd761366dfc313795a6c87e,Route 39,El delfin,6a+,62,3
5fd761366dfc313795a6c87f,O palomaron,Cueva de los cazadores,7c+,61,4
5fd761366dfc313795a6c880,N.N.,Bikini,6b,61,3
5fd761366dfc313795a6c881,La nina de mis ojos,Cueva de los cazadores,6c+,61,4
5fd761366dfc313795a6c882,China China,"Piton d'o Cuervo",7a,61,3
5fd761366dfc313795a6c883,Tu aqui no has venido a escalar,El delfin,6b+,60,3
5fd761366dfc313795a6c884,Agoria,El Camino,6b+,60,2
5fd761366dfc313795a6c885,Sierra de guaro,El callejón,6a,60,2
5fd761366dfc313795a6c886,De vuelta al convento,Egocentrismo,8a,59,3
5fd761366dfc313795a6c887,A cravita,Las ventanas,8a,59,4
5fd761366dfc313795a6c888,No limit,Surgencia,7c+,59,4
5fd761366dfc313795a6c889,Molondrio,Cafè Solo,7c+,58,3
5fd761366dfc313795a6c88a,Capitán Troski,"L'Ecole",6a+,58,2
5fd761366dfc313795a6c88b,Ta fiole con tónica,La fuente,5b,58,2
5fd761366dfc313795a6c88c,ale-yibe,Egocentrismo,7b+,58,3
5fd761366dfc313795a6c88d,Crimen y castigo,Bulder de Jon,7b+,57,2
5fd761366dfc313795a6c88e,Moñako demoniaco,La palomera,7b,57,4
5fd761366dfc313795a6c88f,El Último Samurai,Bikini,6a,57,2
5fd761366dfc313795a6c890,"L'ecole B","L'Ecole",5b,55,2
5fd761366dfc313795a6c891,Gavachovinista,Bulder de Jon,7b+,55,3
5fd761366dfc313795a6c892,La Marabunta,La fuente,5b+,54,2
5fd761366dfc313795a6c893,Decotation man,Las Ventanas del Mascun,8a,54,2
5fd761366dfc313795a6c894,Pequeno Mateo,Egocentrismo,7b+,54,4
5fd761366dfc313795a6c895,coco loco,Surgencia,7a+,54,4
5fd761366dfc313795a6c896,daños colaterales,"Piton d'o Cuervo",6c+,53,2
5fd761366dfc313795a6c897,La meche,Gran Bóveda,7c+,52,4
5fd761366dfc313795a6c898,Sulibamba,Eliminator,7b+,52,3
5fd761366dfc313795a6c899,Encadenador compulsivo,"Piton d'o Cuervo",7b+,52,3
5fd761366dfc313795a6c89a,N.N.,Travesia de los Angeles,7a,52,3
5fd761366dfc313795a6c89b,Andele güey,Gran Bóveda,7c+,52,4
5fd761366dfc313795a6c89c,Zaray,Familia Manson,7b+,51,3
5fd761366dfc313795a6c89d,Pinza time,Gran Bóveda,8a,51,3
5fd761366dfc313795a6c89e,Orbayu,"L'Ecole",5b,50,3
5fd761366dfc313795a6c89f,Ondanae lersda,Cueva de las Escaleras,6c,50,2
5fd761366dfc313795a6c8a0,Vis a vis,Las ventanas,7a,50,3
